epoch,train_ratio,val_ratio
0,0.3769227524037249,0.43575367494287326
1,0.46115826743157634,0.48845745782645883
2,0.5184092579445844,0.526950763981463
3,0.5337750297866788,0.520725611011266
4,0.5072029525263159,0.5006152701143874
5,0.5012934267258075,0.4966340989550501
