method,K,instance,objective,full_objective,objective_ratio,time,success,signed_nullspace_obj,x_std_norm,y_support_dim,case,title,family,intrinsic_K,message
Rand,10,random_lp_C_test_00001,6.439535112051188,91.83143567802225,0.0701234284807369,0.0090133000630885,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00002,6.370914945786428,91.71645709159034,0.0694631601330203,0.0081375000299885,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00003,6.42164050017675,91.81838206157173,0.0699385063861233,0.0087324000196531,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00004,6.39570985077553,91.77237203624192,0.0696910160309444,0.0085574999684467,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00005,6.429173303411881,91.74780495802588,0.070074410023795,0.0107074999250471,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00006,6.439683078101471,91.82019053374084,0.070133627916347,0.0084687999915331,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00007,6.42948439106712,91.86185428056636,0.0699907969572447,0.0056101999944075,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00008,6.481536230938697,91.83785747956809,0.0705758649953337,0.0087959000375121,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00009,6.499598929462671,91.8766934465544,0.0707426299929214,0.0067097001010552,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00010,6.347507069731835,91.6870299281485,0.069230152560358,0.0066623000893741,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00011,6.430989704014443,91.81905627799458,0.070039814878338,0.0078148000175133,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00000,6.7164933717335895,91.77178366816526,0.0731869110882659,0.0093635000521317,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00001,6.724332759395617,91.83143567802225,0.0732247373652346,0.0105072000296786,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00002,6.655512013503193,91.71645709159034,0.0725661699607174,0.0088971999939531,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00003,6.707623550985988,91.81838206157173,0.0730531664834605,0.011560299899429,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00004,6.6794256031483314,91.77237203624192,0.0727825319858851,0.0127642999868839,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00005,6.715002622531204,91.74780495802588,0.0731897904871215,0.0104177000466734,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00006,6.725130579135856,91.82019053374084,0.0732423940752398,0.0123467999510467,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00007,6.715102172564233,91.86185428056636,0.0731000067999371,0.0078340999316424,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00008,6.766577755226065,91.83785747956809,0.0736796125359466,0.0100880999816581,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00009,6.78825274132247,91.8766934465544,0.0738843822810326,0.0088666999945417,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00010,6.630842131497317,91.6870299281485,0.0723203940262177,0.0102314999094232,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,10,random_lp_C_test_00011,6.714719732890613,91.81905627799458,0.0731299144761507,0.0114409000379964,1.0,,,,random_lp_C,RandomLP C,random_lp,,
PCA,10,random_lp_C_test_00000,5.848740436628871,91.77178366816526,0.0637313584072545,0.0188757999567314,1.0,,,,random_lp_C,RandomLP C,random_lp,,
PCA,10,random_lp_C_test_00001,5.857149652489415,91.83143567802225,0.0637815319911326,0.0123474000720307,1.0,,,,random_lp_C,RandomLP C,random_lp,,
PCA,10,random_lp_C_test_00002,5.788182002139235,91.71645709159034,0.0631095245683008,0.0140894000651314,1.0,,,,random_lp_C,RandomLP C,random_lp,,
PCA,10,random_lp_C_test_00003,5.840068018758737,91.81838206157173,0.0636045624812087,0.0163850999670103,1.0,,,,random_lp_C,RandomLP C,random_lp,,
PCA,10,random_lp_C_test_00004,5.813103426657203,91.77237203624192,0.0633426302238493,0.0134351999731734,1.0,,,,random_lp_C,RandomLP C,random_lp,,
PCA,10,random_lp_C_test_00005,5.847186028456752,91.74780495802588,0.0637310727066637,0.0148528000572696,1.0,,,,random_lp_C,RandomLP C,random_lp,,
PCA,10,random_lp_C_test_00006,5.858365911144965,91.82019053374084,0.0638025893552487,0.0106679999735206,1.0,,,,random_lp_C,RandomLP C,random_lp,,
PCA,10,random_lp_C_test_00007,5.847233365434287,91.86185428056636,0.0636524639223539,0.0136792999692261,1.0,,,,random_lp_C,RandomLP C,random_lp,,
PCA,10,random_lp_C_test_00008,5.900370062413284,91.83785747956809,0.0642476885278599,0.0168000000994652,1.0,,,,random_lp_C,RandomLP C,random_lp,,
PCA,10,random_lp_C_test_00009,5.92060066208068,91.8766934465544,0.0644407241921995,0.0173345000948756,1.0,,,,random_lp_C,RandomLP C,random_lp,,
PCA,10,random_lp_C_test_00010,5.764054447962907,91.6870299281485,0.0628666284912922,0.0128282000077888,1.0,,,,random_lp_C,RandomLP C,random_lp,,
PCA,10,random_lp_C_test_00011,5.848551365366655,91.81905627799458,0.063696487444386,0.0092559000477194,1.0,,,,random_lp_C,RandomLP C,random_lp,,
SGA,10,random_lp_C_test_00000,34.9943045545885,91.77178366816526,0.3813187796493454,0.0138204999966546,1.0,,,,random_lp_C,RandomLP C,random_lp,,
SGA,10,random_lp_C_test_00001,35.003735714606265,91.83143567802225,0.3811737827701589,0.0159065999323502,1.0,,,,random_lp_C,RandomLP C,random_lp,,
SGA,10,random_lp_C_test_00002,34.90741851346887,91.71645709159034,0.3806014713216566,0.0151038999902084,1.0,,,,random_lp_C,RandomLP C,random_lp,,
SGA,10,random_lp_C_test_00003,35.00486076473591,91.81838206157173,0.3812402263989175,0.0130097999935969,1.0,,,,random_lp_C,RandomLP C,random_lp,,
SGA,10,random_lp_C_test_00004,34.967533836753944,91.77237203624192,0.3810246271388177,0.0169149000430479,1.0,,,,random_lp_C,RandomLP C,random_lp,,
SGA,10,random_lp_C_test_00005,35.0051160811162,91.74780495802588,0.3815362786840606,0.0193431000225245,1.0,,,,random_lp_C,RandomLP C,random_lp,,
SGA,10,random_lp_C_test_00006,35.022279296923145,91.82019053374084,0.3814224202034697,0.0174617000157013,1.0,,,,random_lp_C,RandomLP C,random_lp,,
SGA,10,random_lp_C_test_00007,35.04233578062985,91.86185428056636,0.3814677599866733,0.0158850000007078,1.0,,,,random_lp_C,RandomLP C,random_lp,,
SGA,10,random_lp_C_test_00008,35.06821066659438,91.83785747956809,0.3818491810351335,0.0142466999823227,1.0,,,,random_lp_C,RandomLP C,random_lp,,
SGA,10,random_lp_C_test_00009,35.072102815492016,91.8766934465544,0.3817301374248281,0.0124270999804139,1.0,,,,random_lp_C,RandomLP C,random_lp,,
SGA,10,random_lp_C_test_00010,34.90536080726621,91.6870299281485,0.3807011835220332,0.0158865000121295,1.0,,,,random_lp_C,RandomLP C,random_lp,,
SGA,10,random_lp_C_test_00011,35.02254122004136,91.81905627799458,0.3814299845775575,0.0188947001006454,1.0,,,,random_lp_C,RandomLP C,random_lp,,
CostOnly,10,random_lp_C_test_00000,52.00958530477188,91.77178366816555,0.5667274103860893,0.0208269000286236,1.0,52.00958530477188,18.678021167226,215.0,random_lp_C,RandomLP C,random_lp,,
CostOnly,10,random_lp_C_test_00001,52.03119282586011,91.83143567802244,0.5665945701675714,0.0268119999673217,1.0,52.03119282586011,18.678192164071355,215.0,random_lp_C,RandomLP C,random_lp,,
CostOnly,10,random_lp_C_test_00002,51.971106393829984,91.71645709158987,0.5666497381372964,0.0142333999974653,1.0,51.971106393829984,18.67810613512209,215.0,random_lp_C,RandomLP C,random_lp,,
CostOnly,10,random_lp_C_test_00003,52.02103582698772,91.81838206157263,0.5665645011268314,0.0193644999526441,1.0,52.02103582698772,18.67805836644965,215.0,random_lp_C,RandomLP C,random_lp,,
CostOnly,10,random_lp_C_test_00004,51.98708976479424,91.77237203624078,0.5664786537746307,0.013985599973239,1.0,51.98708976479424,18.678081059632564,215.0,random_lp_C,RandomLP C,random_lp,,
CostOnly,10,random_lp_C_test_00005,52.005861802627344,91.74780495802612,0.5668349430966726,0.0148855000734329,1.0,52.005861802627344,18.67803162509636,215.0,random_lp_C,RandomLP C,random_lp,,
CostOnly,10,random_lp_C_test_00006,52.02420334355461,91.82019053374034,0.566587839135857,0.013750199927017,1.0,52.02420334355461,18.6780557335869,215.0,random_lp_C,RandomLP C,random_lp,,
CostOnly,10,random_lp_C_test_00007,52.04533432094134,91.86185428056534,0.5665608943836905,0.0134864000137895,1.0,52.04533432094134,18.67812597233176,215.0,random_lp_C,RandomLP C,random_lp,,
CostOnly,10,random_lp_C_test_00008,52.06173884555627,91.837857479568,0.5668875589474517,0.0177898999536409,1.0,52.06173884555627,18.6780996770231,215.0,random_lp_C,RandomLP C,random_lp,,
CostOnly,10,random_lp_C_test_00009,52.09530216178557,91.8766934465546,0.5670132457704283,0.0108454000437632,1.0,52.09530216178557,18.6781105653591,215.0,random_lp_C,RandomLP C,random_lp,,
CostOnly,10,random_lp_C_test_00010,51.93177771312772,91.6870299281494,0.5664026608106303,0.014904799987562,1.0,51.93177771312772,18.678100877125956,215.0,random_lp_C,RandomLP C,random_lp,,
CostOnly,10,random_lp_C_test_00011,52.02379112451956,91.81905627799595,0.5665903488161513,0.0137866999721154,1.0,52.02379112451956,18.67808718678012,215.0,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00000,7.050206998656595,91.77178366816526,0.0768232534757003,0.0137465000152587,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00001,7.055092460944279,91.83143567802225,0.0768265508303792,0.0206588000291958,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00002,6.9869074484313565,91.71645709159034,0.0761794302788436,0.0126435999991372,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00003,7.040333609323446,91.81838206157173,0.0766767334737213,0.0137717999750748,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00004,7.01309024845934,91.77237203624192,0.0764183173307299,0.0183262000791728,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00005,7.049198484789955,91.74780495802588,0.0768323393460467,0.0121617000550031,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00006,7.05873485214858,91.82019053374084,0.0768756284551025,0.0107280000811442,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00007,7.046805780332471,91.86185428056636,0.0767109028608324,0.0133023000089451,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00008,7.10074367989902,91.83785747956809,0.0773182636744196,0.0113730001030489,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00009,7.121716913930887,91.8766934465544,0.0775138573970738,0.0159161000046879,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00010,6.9644729547729884,91.6870299281485,0.0759591946672366,0.0156081999884918,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00011,7.048831356959418,91.81905627799458,0.0767687192908858,0.0166321999859064,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00000,7.2338921236379585,91.77178366816526,0.0788247959720905,0.0132427000207826,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00001,7.241927213537352,91.83143567802225,0.0788610910857244,0.0131132000824436,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00002,7.172410814314559,91.71645709159034,0.0782020047629185,0.0152522000716999,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00003,7.22587544683494,91.81838206157173,0.0786974817525035,0.0142579999519512,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00004,7.198581178995007,91.77237203624192,0.0784395240013215,0.0129966998938471,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00005,7.232507867694441,91.74780495802588,0.0788303095752892,0.0075884000398218,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00006,7.24319854103654,91.82019053374084,0.0788845949777778,0.0146060999250039,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00007,7.230923430736236,91.86185428056636,0.0787151912767991,0.0136208999902009,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00008,7.286779247534352,91.83785747956809,0.0793439595338502,0.0139110999880358,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00009,7.308480352886224,91.8766934465544,0.0795466192646303,0.0128291000146418,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00010,7.148531283728558,91.6870299281485,0.0779666577631599,0.0129830000223591,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00011,7.233737085835013,91.81905627799458,0.0787825248816966,0.0150956000434234,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00000,6.754406804742216,91.77178366816526,0.0736000384297342,0.0144411999499425,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00001,6.76318258316152,91.83143567802225,0.0736477931900626,0.0137232999550178,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00002,6.694802681626381,91.71645709159034,0.0729945627417856,0.0141500999452546,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00003,6.745803520387081,91.81838206157173,0.0734689870255334,0.0097894000355154,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00004,6.718603653469829,91.77237203624192,0.0732094366136311,0.0077755000675097,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00005,6.751507907299997,91.74780495802588,0.0735876777693894,0.0100386999547481,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00006,6.763416298495965,91.82019053374084,0.0736593581344251,0.0134171999525278,1.0,,,,random_lp_C,RandomLP C,random_lp,,
Rand,20,random_lp_C_test_00007,6.752115110148531,91.86185428056636,0.0735029263564186,0.0147044999757781,1.0,,,,random_lp_C,RandomLP C,random_lp,,
