epoch,train_ratio,val_ratio
0,0.6518669966601514,0.7609386088920811
1,0.7754289183671985,0.7877492067223976
2,0.7882909431562294,0.7962157811637959
3,0.7935810732526427,0.8039348196623948
4,0.7828069675678774,0.7465959034329055
5,0.7398735368075241,0.7382311040772845
