epoch,train_ratio,val_ratio
0,0.4151735299595137,0.4795605186593321
1,0.5113398591049713,0.5472246010672722
2,0.5595437147566348,0.566698813671221
3,0.5626048458957936,0.5545473820616852
4,0.5270475620765573,0.5114617097806433
5,0.5124820978151806,0.5045747202387724
