epoch,train_ratio,val_ratio
0,1.3849092000945463e-07,0.0727069008636841
1,0.15429614678183892,0.199807332878711
2,0.3059936849327447,0.44241608745316535
3,0.5591748538426679,0.6504420449322302
4,0.6376538062908058,0.6567733566154286
5,0.6615255181929217,0.6957646782619059
6,0.7155542359463883,0.7315263455300015
7,0.7450045820504831,0.7569580434672337
