epoch,train_ratio,val_ratio
0,2.436954539283906e-06,1.8293180790122533e-05
1,0.03148455216325655,0.03440377476733902
2,0.08830548695084477,0.16389422213789376
3,0.1879147062677726,0.15368543428459638
4,0.21407130920383602,0.4593759791646026
5,0.46933188911674933,0.32922189508395566
6,0.49037996268059425,0.5930920911413787
7,0.5935732926062183,0.4000522858817562
