method,K,instance,objective,full_objective,objective_ratio,time,success,signed_nullspace_obj,x_std_norm,y_support_dim,case,title,family,intrinsic_K,message
Full,50,grow7_test_00003,47793439.94186266,47793439.94186266,1.0,0.1845347000053152,1.0,,,,grow7,GROW7,netlib,,
Full,50,grow7_test_00004,47790264.16330245,47790264.16330245,1.0,0.2352542000589892,1.0,,,,grow7,GROW7,netlib,,
Full,50,grow7_test_00005,47788232.22720928,47788232.22720928,1.0,0.2222355999983847,1.0,,,,grow7,GROW7,netlib,,
Full,50,grow7_test_00006,47788355.0834065,47788355.0834065,1.0,0.2616078000282869,1.0,,,,grow7,GROW7,netlib,,
Full,50,grow7_test_00007,47789429.89114975,47789429.89114975,1.0,0.2673018000787124,1.0,,,,grow7,GROW7,netlib,,
Full,50,grow7_test_00008,47790538.32057515,47790538.32057515,1.0,0.2798367000650614,1.0,,,,grow7,GROW7,netlib,,
Full,50,grow7_test_00009,47788954.95257182,47788954.95257182,1.0,0.241631899960339,1.0,,,,grow7,GROW7,netlib,,
Full,50,grow7_test_00010,47788971.41571057,47788971.41571057,1.0,0.3057504000607878,1.0,,,,grow7,GROW7,netlib,,
Full,50,grow7_test_00011,47790820.71521506,47790820.71521506,1.0,0.3110032000113278,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00000,0.0,47791245.32398097,0.0,0.0067196000600233,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00001,0.0,47789654.912793584,0.0,0.0077441000612452,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00002,0.0,47789577.22636736,0.0,0.0083673000335693,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00003,0.0,47793439.94186266,0.0,0.007328400039114,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00004,0.0,47790264.16330245,0.0,0.0092102999333292,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00005,0.0,47788232.22720928,0.0,0.0078432000009343,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00006,0.0,47788355.0834065,0.0,0.0064755999483168,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00007,0.0,47789429.89114975,0.0,0.0065677999518811,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00008,0.0,47790538.32057515,0.0,0.0063085999572649,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00009,0.0,47788954.95257182,0.0,0.0086236998904496,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00010,0.0,47788971.41571057,0.0,0.0078664999455213,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00011,0.0,47790820.71521506,0.0,0.007473999983631,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00000,0.0,47791245.32398097,0.0,0.0105135000776499,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00001,0.0,47789654.912793584,0.0,0.0080574000021442,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00002,0.0,47789577.22636736,0.0,0.0084413000149652,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00003,0.0,47793439.94186266,0.0,0.0087888000998646,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00004,0.0,47790264.16330245,0.0,0.00890320003964,1.0,,,,grow7,GROW7,netlib,,
Rand,5,grow7_test_00005,0.0,47788232.22720928,0.0,0.0084243000019341,1.0,,,,grow7,GROW7,netlib,,
