method,K,instance,objective,full_objective,objective_ratio,time,success,signed_nullspace_obj,x_std_norm,y_support_dim,case,title,family,intrinsic_K,message
Rand,5,random_lp_D_test_00006,10.510457582342395,97.72905258546372,0.1075469095860827,0.0045528999762609,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,5,random_lp_D_test_00007,10.574990758271875,97.7940318633033,0.1081353386989261,0.0047733000246807,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,5,random_lp_D_test_00008,10.52036343890125,97.7479866814014,0.1076274181809104,0.0052356000524014,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,5,random_lp_D_test_00009,10.589345731648564,97.80727914825664,0.108267460498489,0.0051563999149948,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,5,random_lp_D_test_00010,10.587188574312222,97.76841749289429,0.1082884314362732,0.0054276000009849,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,5,random_lp_D_test_00011,10.525103825492945,97.77435631283072,0.1076468741130618,0.0051459000678732,1.0,,,,random_lp_D,RandomLP D,random_lp,,
PCA,5,random_lp_D_test_00000,10.123400488358564,97.76135086218711,0.1035521747508316,0.0112479000817984,1.0,,,,random_lp_D,RandomLP D,random_lp,,
PCA,5,random_lp_D_test_00001,10.063614399098604,97.72523175412172,0.1029786700779469,0.0098659000359475,1.0,,,,random_lp_D,RandomLP D,random_lp,,
PCA,5,random_lp_D_test_00002,10.1907024308938,97.81041328259846,0.104188317878285,0.0107120000757277,1.0,,,,random_lp_D,RandomLP D,random_lp,,
PCA,5,random_lp_D_test_00003,10.034151912995092,97.7275462559939,0.102674755454424,0.006592100020498,1.0,,,,random_lp_D,RandomLP D,random_lp,,
PCA,5,random_lp_D_test_00004,10.179048349819755,97.78333439652296,0.1040979877873924,0.0099543000105768,1.0,,,,random_lp_D,RandomLP D,random_lp,,
PCA,5,random_lp_D_test_00005,10.096929422392565,97.73329843812336,0.1033110473477481,0.0076900999993085,1.0,,,,random_lp_D,RandomLP D,random_lp,,
PCA,5,random_lp_D_test_00006,10.1204134896793,97.72905258546372,0.1035558334184098,0.0101989000104367,1.0,,,,random_lp_D,RandomLP D,random_lp,,
PCA,5,random_lp_D_test_00007,10.184426823638637,97.7940318633033,0.104141598721223,0.0064853000221773,1.0,,,,random_lp_D,RandomLP D,random_lp,,
PCA,5,random_lp_D_test_00008,10.130280566230711,97.7479866814014,0.1036367183627958,0.0080136000178754,1.0,,,,random_lp_D,RandomLP D,random_lp,,
PCA,5,random_lp_D_test_00009,10.199379581577086,97.80727914825664,0.1042803733055167,0.0060221999883651,1.0,,,,random_lp_D,RandomLP D,random_lp,,
PCA,5,random_lp_D_test_00010,10.198105714389497,97.76841749289429,0.1043087939428976,0.0090120000531896,1.0,,,,random_lp_D,RandomLP D,random_lp,,
PCA,5,random_lp_D_test_00011,10.134457262538453,97.77435631283072,0.1036514853660921,0.0111523999366909,1.0,,,,random_lp_D,RandomLP D,random_lp,,
SGA,5,random_lp_D_test_00000,35.48869887802642,97.76135086218711,0.3630135893688127,0.0065465999068692,1.0,,,,random_lp_D,RandomLP D,random_lp,,
SGA,5,random_lp_D_test_00001,35.41456588156385,97.72523175412172,0.3623891726413857,0.0093570000026375,1.0,,,,random_lp_D,RandomLP D,random_lp,,
SGA,5,random_lp_D_test_00002,35.53796540104449,97.81041328259846,0.363335193139063,0.0093703999882563,1.0,,,,random_lp_D,RandomLP D,random_lp,,
SGA,5,random_lp_D_test_00003,35.396947101547624,97.7275462559939,0.36220030541672,0.0092062000185251,1.0,,,,random_lp_D,RandomLP D,random_lp,,
SGA,5,random_lp_D_test_00004,35.51435774838893,97.78333439652296,0.3631943824330435,0.0089430999942123,1.0,,,,random_lp_D,RandomLP D,random_lp,,
SGA,5,random_lp_D_test_00005,35.441289858122225,97.73329843812336,0.3626326996480193,0.0057653000112622,1.0,,,,random_lp_D,RandomLP D,random_lp,,
SGA,5,random_lp_D_test_00006,35.45810192929201,97.72905258546372,0.3628204816401348,0.0077073998982086,1.0,,,,random_lp_D,RandomLP D,random_lp,,
SGA,5,random_lp_D_test_00007,35.54189060587763,97.7940318633033,0.3634361926662167,0.0078470999142155,1.0,,,,random_lp_D,RandomLP D,random_lp,,
SGA,5,random_lp_D_test_00008,35.49339435425685,97.7479866814014,0.3631112574210208,0.0103736999444663,1.0,,,,random_lp_D,RandomLP D,random_lp,,
SGA,5,random_lp_D_test_00009,35.55664492440863,97.80727914825664,0.3635378188009068,0.0112337000900879,1.0,,,,random_lp_D,RandomLP D,random_lp,,
SGA,5,random_lp_D_test_00010,35.52302314158672,97.76841749289429,0.3633384282216545,0.0119314000476151,1.0,,,,random_lp_D,RandomLP D,random_lp,,
SGA,5,random_lp_D_test_00011,35.489097992897555,97.77435631283072,0.3629693851356032,0.010199400014244,1.0,,,,random_lp_D,RandomLP D,random_lp,,
CostOnly,5,random_lp_D_test_00000,51.81301363462404,97.76135086218744,0.5299948617492407,0.0072096999501809,1.0,51.81301363462404,20.080706323153624,258.0,random_lp_D,RandomLP D,random_lp,,
CostOnly,5,random_lp_D_test_00001,51.7612512528198,97.72523175411924,0.5296610744608236,0.0071923000505194,1.0,51.7612512528198,20.08078313925508,258.0,random_lp_D,RandomLP D,random_lp,,
CostOnly,5,random_lp_D_test_00002,51.8848973038149,97.81041328259822,0.5304639410315826,0.0060883000260218,1.0,51.8848973038149,20.080662771479663,258.0,random_lp_D,RandomLP D,random_lp,,
CostOnly,5,random_lp_D_test_00003,51.74266768934724,97.72754625599238,0.5294583735256171,0.010291300015524,1.0,51.74266768934724,20.081006972619004,258.0,random_lp_D,RandomLP D,random_lp,,
CostOnly,5,random_lp_D_test_00004,51.85500678796859,97.7833343965235,0.5303051599538438,0.0089439000003039,1.0,51.85500678796859,20.080524021991778,258.0,random_lp_D,RandomLP D,random_lp,,
CostOnly,5,random_lp_D_test_00005,51.78392485474461,97.733298438125,0.5298493520867817,0.0101582999341189,1.0,51.78392485474461,20.08068302862527,258.0,random_lp_D,RandomLP D,random_lp,,
CostOnly,5,random_lp_D_test_00006,51.78285512112698,97.72905258546363,0.5298614255555489,0.0090489999856799,1.0,51.78285512112698,20.08056965058304,258.0,random_lp_D,RandomLP D,random_lp,,
