epoch,train_ratio,val_ratio
0,0.4022826206279247,0.4487897473613926
1,0.46538563982132847,0.4907526937639937
2,0.5030043551335609,0.5174905128501374
3,0.5271374143633771,0.5274958365143173
4,0.5293170005662471,0.5300749973565908
5,0.5075037983119093,0.5060799716764862
