epoch,train_ratio,val_ratio
0,0.5973394242265678,0.6595080464090941
1,0.6818974092771718,0.7034578634467098
2,0.7043815323176853,0.7098871163473129
3,0.7067636863177871,0.6996733944271294
4,0.6983875995333481,0.7039204527500279
5,0.7027856853509551,0.701185228556397
