epoch,train_ratio,val_ratio
0,0.5060138540254719,0.5385733326576435
1,0.5508248341353497,0.5613566925074224
2,0.5583093499400956,0.5523880263186857
3,0.5444883596076732,0.5264065311708458
4,0.5348784418656936,0.5588443843169938
