epoch,train_ratio,val_ratio
0,0.5802367283295681,0.64983194556874
1,0.6650035095952425,0.6743475565067841
2,0.675537990906587,0.6727570190353814
3,0.6717666749949459,0.6636304676599155
4,0.6591558650847494,0.6515825809058601
