epoch,train_ratio,val_ratio
0,0.5912692847878823,0.6239536766810286
1,0.6489442538882311,0.6723585637581424
2,0.6919314745957433,0.7095826665221106
3,0.7104807562934484,0.7136469473032562
4,0.7186407127035327,0.7232581615919799
5,0.7164141547033921,0.7116564607350983
