epoch,train_ratio,val_ratio
0,0.7994304389607105,0.8513396975508122
1,0.8718240811861883,0.8851353882908084
2,0.8879768661779996,0.8906361509004007
3,0.8866046841130921,0.8745410527886422
4,0.8745291295264273,0.8705147107820684
5,0.8765263360659089,0.8747717385233756
