epoch,train_ratio,val_ratio
0,0.7704824663978752,0.8188422958272255
1,0.8396013490905055,0.8551648408825373
2,0.86549178013342,0.8644963090348466
3,0.8723144158598114,0.8709300133580524
4,0.8561737893591989,0.8596713595960482
5,0.8624237506063711,0.8666037320795197
