method,K,instance,objective,full_objective,objective_ratio,time,success,signed_nullspace_obj,x_std_norm,y_support_dim,case,title,family,intrinsic_K,message
Full,30,random_lp_A_test_00000,55.50758291753834,55.50758291753834,1.0,0.0777596000116318,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,30,random_lp_A_test_00001,55.39224440956024,55.39224440956024,1.0,0.0836886999895796,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,30,random_lp_A_test_00002,55.52792385462017,55.52792385462017,1.0,0.078391500050202,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,30,random_lp_A_test_00003,55.43185997718288,55.43185997718288,1.0,0.0873381999554112,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,30,random_lp_A_test_00004,55.35851709742876,55.35851709742876,1.0,0.0800852000247687,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,30,random_lp_A_test_00005,55.41669854689527,55.41669854689527,1.0,0.0697724000783637,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,30,random_lp_A_test_00006,55.52351568968111,55.52351568968111,1.0,0.0822571000317111,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,30,random_lp_A_test_00007,55.54018220240003,55.54018220240003,1.0,0.0851053000660613,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,30,random_lp_A_test_00008,55.48446488161741,55.48446488161741,1.0,0.0758172000059858,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,30,random_lp_A_test_00009,55.453618450010346,55.453618450010346,1.0,0.0875235999701544,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,30,random_lp_A_test_00010,55.3619183430065,55.3619183430065,1.0,0.0776304999599233,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,30,random_lp_A_test_00011,55.49267905157991,55.49267905157991,1.0,0.0736792999086901,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,40,random_lp_A_test_00000,55.50758291753834,55.50758291753834,1.0,0.0777596000116318,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,40,random_lp_A_test_00001,55.39224440956024,55.39224440956024,1.0,0.0836886999895796,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,40,random_lp_A_test_00002,55.52792385462017,55.52792385462017,1.0,0.078391500050202,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,40,random_lp_A_test_00003,55.43185997718288,55.43185997718288,1.0,0.0873381999554112,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,40,random_lp_A_test_00004,55.35851709742876,55.35851709742876,1.0,0.0800852000247687,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,40,random_lp_A_test_00005,55.41669854689527,55.41669854689527,1.0,0.0697724000783637,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,40,random_lp_A_test_00006,55.52351568968111,55.52351568968111,1.0,0.0822571000317111,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,40,random_lp_A_test_00007,55.54018220240003,55.54018220240003,1.0,0.0851053000660613,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,40,random_lp_A_test_00008,55.48446488161741,55.48446488161741,1.0,0.0758172000059858,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,40,random_lp_A_test_00009,55.453618450010346,55.453618450010346,1.0,0.0875235999701544,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,40,random_lp_A_test_00010,55.3619183430065,55.3619183430065,1.0,0.0776304999599233,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,40,random_lp_A_test_00011,55.49267905157991,55.49267905157991,1.0,0.0736792999086901,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,50,random_lp_A_test_00000,55.50758291753834,55.50758291753834,1.0,0.0777596000116318,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,50,random_lp_A_test_00001,55.39224440956024,55.39224440956024,1.0,0.0836886999895796,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,50,random_lp_A_test_00002,55.52792385462017,55.52792385462017,1.0,0.078391500050202,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,50,random_lp_A_test_00003,55.43185997718288,55.43185997718288,1.0,0.0873381999554112,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,50,random_lp_A_test_00004,55.35851709742876,55.35851709742876,1.0,0.0800852000247687,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,50,random_lp_A_test_00005,55.41669854689527,55.41669854689527,1.0,0.0697724000783637,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,50,random_lp_A_test_00006,55.52351568968111,55.52351568968111,1.0,0.0822571000317111,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,50,random_lp_A_test_00007,55.54018220240003,55.54018220240003,1.0,0.0851053000660613,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,50,random_lp_A_test_00008,55.48446488161741,55.48446488161741,1.0,0.0758172000059858,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,50,random_lp_A_test_00009,55.453618450010346,55.453618450010346,1.0,0.0875235999701544,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,50,random_lp_A_test_00010,55.3619183430065,55.3619183430065,1.0,0.0776304999599233,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Full,50,random_lp_A_test_00011,55.49267905157991,55.49267905157991,1.0,0.0736792999086901,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00000,9.220506497972826,55.50758291753834,0.1661125563991994,0.004639699938707,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00001,9.167637428714633,55.39224440956024,0.1655039893478729,0.0040498999878764,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00002,9.239940887573852,55.52792385462017,0.1664016992921489,0.004565600072965,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00003,9.203636270167957,55.43185997718288,0.1660351334766035,0.0043996999738737,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,5,random_lp_A_test_00004,9.13321928662345,55.35851709742876,0.1649830914102946,0.0046855000546202,1.0,,,,random_lp_A,RandomLP A,random_lp,,
