epoch,train_ratio,val_ratio
0,0.66909823402371,0.7056200184617513
1,0.721465172631628,0.7340834005909924
2,0.729539286347714,0.7232323364295278
3,0.7263801722856793,0.7262099633557083
4,0.7195162232366359,0.7148279666238615
