epoch,train_ratio,val_ratio
0,0.6661284863085596,0.7597158608988813
1,0.7800032286129784,0.7960557088347439
2,0.7854186093285344,0.7974754542177874
3,0.7991766522324396,0.7938273874901519
4,0.7982566771808789,0.7955745360729977
5,0.7908359577094625,0.7948728591602926
