epoch,train_ratio,val_ratio
0,0.7376874731326485,0.8292945411515308
1,0.8421374662570741,0.8542758331005927
2,0.8603235817642805,0.863034027416735
3,0.8608035672360952,0.8575392866896724
4,0.8544479058457354,0.8545525337533936
5,0.8502142608294124,0.8477099081136549
