epoch,train_ratio,val_ratio
0,0.4421624445966345,0.49078149147785816
1,0.5252095661167173,0.5689040107639911
2,0.5927044607258615,0.6172743226947878
3,0.6102091787003442,0.6062969539522469
4,0.6114531808941326,0.6050926969204619
5,0.5964912727635949,0.5965122938098135
