epoch,train_ratio,val_ratio
0,0.5017369824956636,0.5556796596639502
1,0.5868878835026674,0.6195552008276682
2,0.6362930811054968,0.6510976247906409
3,0.6542799331980375,0.6514985355776819
4,0.6459440243013046,0.6105658376308821
5,0.606749403805433,0.6155746392055176
